t[s]	thtr[deg]	psir[deg]	phir[deg]	CA[-]	Clp[1/rad]	Cld[1/rad]	Cmq[1/rad]	Cnr[1/rad]	CNa[1/rad]	CYb[1/rad]	emp[N]	Ixx[kgm2]	Iyy[kgm2]	Izz[kgm2]	Ixy[kgm2]	Ixz[kgm2]	Iyz[kgm2]	Ixxp[kgm2]	Iyyp[kgm2]	Izzp[kgm2]	Ixyp[kgm2]	Ixzp[kgm2]	Iyzp[kgm2]	massa[kg]	pdin[Pa]	U[m/s]	Xcg[m]	Ycg[m]	Zcg[m]	Xcp[m]	Ycp[m]	Zcp[m]	mp[kg/s]	ax_net[m/s2]	ay_net[m/s2]	az_net[m/s2]	altitude[km]	mach[-]	Rec[km]	long[deg]	gcLat[deg]	gdLat[deg]	gravXV[m/s2]	gravYV[m/s2]	gravZV[m/s2]	gravXB[m/s2]	gravYB[m/s2]	gravZB[m/s2]	AoA[deg]	AoAtotal[deg] 
1.7800000E+002	-3.1530356E+001	4.1388804E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	4.1534153E-005	1.9066164E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	2.9229511E+002	2.4010774E+000	6.6704161E+003	-4.3514930E+001	-1.5644457E+000	-1.5745192E+000	7.2604767E-004	0.0000000E+000	8.9717025E+000	-7.7832096E+000	-5.5617368E-004	4.4624091E+000	9.5205128E-001	9.5205128E-001	
1.7850000E+002	-3.1581227E+001	4.1485268E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	4.0597301E-005	1.9027567E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	2.9311669E+002	2.3941765E+000	6.6712377E+003	-4.3511833E+001	-1.5616994E+000	-1.5717541E+000	7.2441743E-004	0.0000000E+000	8.9694896E+000	-7.7777738E+000	-5.5492475E-004	4.4674354E+000	9.6393621E-001	9.6393621E-001	
1.7900000E+002	-3.1632098E+001	4.1581564E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	3.9683610E-005	1.8989003E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	2.9393609E+002	2.3873027E+000	6.6720572E+003	-4.3508738E+001	-1.5589538E+000	-1.5689896E+000	7.2278989E-004	0.0000000E+000	8.9672833E+000	-7.7723406E+000	-5.5367789E-004	4.4724592E+000	9.7608540E-001	9.7608540E-001	
1.7950000E+002	-3.1682967E+001	4.1677712E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	3.8792461E-005	1.8950469E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	2.9475332E+002	2.3804556E+000	6.6728745E+003	-4.3505643E+001	-1.5562089E+000	-1.5662257E+000	7.2116507E-004	0.0000000E+000	8.9650837E+000	-7.7669102E+000	-5.5243311E-004	4.4774806E+000	9.8850172E-001	9.8850172E-001	
1.8000000E+002	-3.1733834E+001	4.1773692E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	3.7923253E-005	1.8911968E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	2.9556838E+002	2.3736349E+000	6.6736896E+003	-4.3502550E+001	-1.5534646E+000	-1.5634626E+000	7.1954294E-004	0.0000000E+000	8.9628907E+000	-7.7614824E+000	-5.5119039E-004	4.4824995E+000	1.0011879E+000	1.0011879E+000	
1.8050000E+002	-3.1784700E+001	4.1869523E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	3.7075399E-005	1.8873498E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	2.9638127E+002	2.3668405E+000	6.6745025E+003	-4.3499459E+001	-1.5507210E+000	-1.5607001E+000	7.1792349E-004	0.0000000E+000	8.9607044E+000	-7.7560573E+000	-5.4994973E-004	4.4875159E+000	1.0141468E+000	1.0141468E+000	
1.8100000E+002	-3.1835565E+001	4.1965187E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	3.6248333E-005	1.8835060E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	2.9719199E+002	2.3600720E+000	6.6753133E+003	-4.3496369E+001	-1.5479780E+000	-1.5579382E+000	7.1630672E-004	0.0000000E+000	8.9585247E+000	-7.7506349E+000	-5.4871112E-004	4.4925299E+000	1.0273808E+000	1.0273808E+000	
1.8150000E+002	-3.1886428E+001	4.2060701E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	3.5441502E-005	1.8796653E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	2.9800053E+002	2.3533291E+000	6.6761219E+003	-4.3493279E+001	-1.5452357E+000	-1.5551771E+000	7.1469262E-004	0.0000000E+000	8.9563517E+000	-7.7452150E+000	-5.4747455E-004	4.4975415E+000	1.0408926E+000	1.0408926E+000	
1.8200000E+002	-3.1937290E+001	4.2156056E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	3.4654372E-005	1.8758278E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	2.9880691E+002	2.3466116E+000	6.6769283E+003	-4.3490192E+001	-1.5424940E+000	-1.5524165E+000	7.1308118E-004	0.0000000E+000	8.9541852E+000	-7.7397979E+000	-5.4624002E-004	4.5025507E+000	1.0546846E+000	1.0546846E+000	
1.8263000E+002	-3.1937292E+001	4.2156084E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	3.3689832E-005	1.8709719E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	2.9981986E+002	2.3381833E+000	6.6779414E+003	-4.3486303E+001	-1.5390404E+000	-1.5489392E+000	7.1105453E-004	0.0000000E+000	8.9514649E+000	-7.7380136E+000	-5.4466497E-004	4.5002078E+000	1.1112354E+000	1.1129335E+000	
1.8326000E+002	-3.1937292E+001	4.2156084E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	3.2823667E-005	1.8661173E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.0082937E+002	2.3302132E+000	6.6789509E+003	-4.3482416E+001	-1.5355878E+000	-1.5454630E+000	7.0903206E-004	0.0000000E+000	8.9487551E+000	-7.7362378E+000	-5.4309324E-004	4.4978709E+000	1.1680595E+000	1.1749308E+000	
1.8389000E+002	-3.1937292E+001	4.2156084E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	3.1996625E-005	1.8612638E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.0183544E+002	2.3223679E+000	6.6799571E+003	-4.3478531E+001	-1.5321363E+000	-1.5419878E+000	7.0701376E-004	0.0000000E+000	8.9460557E+000	-7.7344704E+000	-5.4152483E-004	4.4955400E+000	1.2251516E+000	1.2402007E+000	
1.8452000E+002	-3.1937292E+001	4.2156084E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	3.1192606E-005	1.8564115E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.0283806E+002	2.3145559E+000	6.6809598E+003	-4.3474648E+001	-1.5286857E+000	-1.5385136E+000	7.0499961E-004	0.0000000E+000	8.9433668E+000	-7.7327115E+000	-5.3995972E-004	4.4932152E+000	1.2825136E+000	1.3083368E+000	
1.8515000E+002	-3.1937292E+001	4.2156084E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	3.0410913E-005	1.8515605E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.0383725E+002	2.3067766E+000	6.6819590E+003	-4.3470767E+001	-1.5252362E+000	-1.5350404E+000	7.0298959E-004	0.0000000E+000	8.9406883E+000	-7.7309609E+000	-5.3839790E-004	4.4908965E+000	1.3401476E+000	1.3789949E+000	
1.8578000E+002	-3.1937292E+001	4.2156084E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	2.9650872E-005	1.8467106E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.0483300E+002	2.2990297E+000	6.6829548E+003	-4.3466888E+001	-1.5217877E+000	-1.5315683E+000	7.0098368E-004	0.0000000E+000	8.9380202E+000	-7.7292187E+000	-5.3683936E-004	4.4885838E+000	1.3980555E+000	1.4518839E+000	
1.8641000E+002	-3.1937292E+001	4.2156084E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	2.8911830E-005	1.8418620E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.0582532E+002	2.2913147E+000	6.6839472E+003	-4.3463011E+001	-1.5183402E+000	-1.5280972E+000	6.9898186E-004	0.0000000E+000	8.9353625E+000	-7.7274848E+000	-5.3528407E-004	4.4862771E+000	1.4562392E+000	1.5267589E+000	
1.8704000E+002	-3.1937292E+001	4.2156084E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	2.8193156E-005	1.8370145E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.0681419E+002	2.2836312E+000	6.6849362E+003	-4.3459136E+001	-1.5148936E+000	-1.5246271E+000	6.9698412E-004	0.0000000E+000	8.9327152E+000	-7.7257593E+000	-5.3373203E-004	4.4839764E+000	1.5147009E+000	1.6034135E+000	
1.8767000E+002	-3.1937292E+001	4.2156084E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	2.7494239E-005	1.8321682E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.0779964E+002	2.2759790E+000	6.6859217E+003	-4.3455263E+001	-1.5114481E+000	-1.5211580E+000	6.9499043E-004	0.0000000E+000	8.9300783E+000	-7.7240421E+000	-5.3218322E-004	4.4816818E+000	1.5734424E+000	1.6816739E+000	
1.8830000E+002	-3.1937292E+001	4.2156084E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	2.6814489E-005	1.8273231E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.0878165E+002	2.2683575E+000	6.6869038E+003	-4.3451392E+001	-1.5080036E+000	-1.5176899E+000	6.9300078E-004	0.0000000E+000	8.9274517E+000	-7.7223333E+000	-5.3063763E-004	4.4793931E+000	1.6324659E+000	1.7613933E+000	
1.8893000E+002	-3.1937292E+001	4.2156084E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	2.6153335E-005	1.8224792E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.0976022E+002	2.2607666E+000	6.6878824E+003	-4.3447523E+001	-1.5045601E+000	-1.5142229E+000	6.9101515E-004	0.0000000E+000	8.9248354E+000	-7.7206327E+000	-5.2909523E-004	4.4771104E+000	1.6917734E+000	1.8424474E+000	
1.8956000E+002	-3.1937292E+001	4.2156084E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	2.5510223E-005	1.8176365E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.1073536E+002	2.2532057E+000	6.6888576E+003	-4.3443655E+001	-1.5011175E+000	-1.5107568E+000	6.8903352E-004	0.0000000E+000	8.9222295E+000	-7.7189405E+000	-5.2755603E-004	4.4748337E+000	1.7513670E+000	1.9247307E+000	
1.9019000E+002	-3.1937292E+001	4.2156084E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	2.4884619E-005	1.8127949E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.1170708E+002	2.2456747E+000	6.6898294E+003	-4.3439790E+001	-1.4976759E+000	-1.5072918E+000	6.8705587E-004	0.0000000E+000	8.9196339E+000	-7.7172566E+000	-5.2602000E-004	4.4725630E+000	1.8112488E+000	2.0081537E+000	
1.9082000E+002	-3.1937292E+001	4.2156084E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	2.4276003E-005	1.8079544E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.1267536E+002	2.2381730E+000	6.6907978E+003	-4.3435927E+001	-1.4942353E+000	-1.5038277E+000	6.8508219E-004	0.0000000E+000	8.9170485E+000	-7.7155809E+000	-5.2448713E-004	4.4702982E+000	1.8714209E+000	2.0926397E+000	
1.9145000E+002	-3.1937292E+001	4.2156084E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	2.3683875E-005	1.8031151E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.1364021E+002	2.2307006E+000	6.6917627E+003	-4.3432065E+001	-1.4907957E+000	-1.5003646E+000	6.8311245E-004	0.0000000E+000	8.9144735E+000	-7.7139136E+000	-5.2295740E-004	4.4680393E+000	1.9318855E+000	2.1781232E+000	
1.9208000E+002	-3.1937292E+001	4.2156084E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	2.3107748E-005	1.7982770E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.1460164E+002	2.2232570E+000	6.6927242E+003	-4.3428205E+001	-1.4873570E+000	-1.4969025E+000	6.8114665E-004	0.0000000E+000	8.9119087E+000	-7.7122545E+000	-5.2143080E-004	4.4657863E+000	1.9926446E+000	2.2645478E+000	
1.9271000E+002	-3.1937292E+001	4.2156084E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	2.2547153E-005	1.7934400E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.1555964E+002	2.2158419E+000	6.6936822E+003	-4.3424347E+001	-1.4839194E+000	-1.4934414E+000	6.7918475E-004	0.0000000E+000	8.9093541E+000	-7.7106036E+000	-5.1990732E-004	4.4635393E+000	2.0537006E+000	2.3518651E+000	
1.9334000E+002	-3.1937292E+001	4.2156084E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	2.2001636E-005	1.7886041E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.1651421E+002	2.2084550E+000	6.6946369E+003	-4.3420491E+001	-1.4804826E+000	-1.4899813E+000	6.7722676E-004	0.0000000E+000	8.9068098E+000	-7.7089610E+000	-5.1838695E-004	4.4612981E+000	2.1150556E+000	2.4400334E+000	
1.9397000E+002	-3.1937292E+001	4.2156084E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	2.1470754E-005	1.7837694E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.1746536E+002	2.2010962E+000	6.6955881E+003	-4.3416637E+001	-1.4770468E+000	-1.4865221E+000	6.7527263E-004	0.0000000E+000	8.9042756E+000	-7.7073266E+000	-5.1686966E-004	4.4590628E+000	2.1767117E+000	2.5290164E+000	
1.9460000E+002	-3.1937292E+001	4.2156084E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	2.0954081E-005	1.7789358E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.1841308E+002	2.1937650E+000	6.6965359E+003	-4.3412785E+001	-1.4736120E+000	-1.4830640E+000	6.7332237E-004	0.0000000E+000	8.9017517E+000	-7.7057005E+000	-5.1535545E-004	4.4568334E+000	2.2386713E+000	2.6187829E+000	
1.9523000E+002	-3.1937292E+001	4.2156084E-001	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	NaN	NaN	NaN	NaN	0.0000000E+000	1.5393000E+002	1.9922300E+003	1.9922300E+003	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5845500E+003	2.0451204E-005	1.7741033E+003	-3.7920000E+000	0.0000000E+000	0.0000000E+000	NaN	0.0000000E+000	0.0000000E+000	-0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.1935738E+002	2.1864612E+000	6.6974802E+003	-4.3408935E+001	-1.4701782E+000	-1.4796067E+000	6.7137594E-004	0.0000000E+000	8.8992380E+000	-7.7040826E+000	-5.1384430E-004	4.4546098E+000	2.3009367E+000	2.7093055E+000	
