time [s]	pitch[degree/s]	yaw[degree/s]	roll[degree/s]	altitude[km]	long[degrees]	latd[degrees]	thrust[kN]
   4.4210000e+01  -4.8230484e+01   1.4963134e+01  -5.5116941e+01   1.5428550e+01   1.5710799e+01   6.9333214e+01   4.8733854e+05
   4.4220000e+01  -4.8234583e+01   1.4963961e+01  -5.5118212e+01   1.5435299e+01   1.5710607e+01   6.9333238e+01   4.8737066e+05
   4.4230000e+01  -4.8238681e+01   1.4964788e+01  -5.5119483e+01   1.5442051e+01   1.5710416e+01   6.9333263e+01   4.8740262e+05
   4.4240000e+01  -4.8242777e+01   1.4965614e+01  -5.5120754e+01   1.5448806e+01   1.5710224e+01   6.9333287e+01   4.8743444e+05
   4.4250000e+01  -4.8246871e+01   1.4966440e+01  -5.5122025e+01   1.5455562e+01   1.5710033e+01   6.9333311e+01   4.8746609e+05
   4.4260000e+01  -4.8250964e+01   1.4967265e+01  -5.5123295e+01   1.5462321e+01   1.5709841e+01   6.9333335e+01   4.8749759e+05
   4.4270000e+01  -4.8255055e+01   1.4968090e+01  -5.5124565e+01   1.5469082e+01   1.5709649e+01   6.9333360e+01   4.8752893e+05
   4.4280000e+01  -4.8259145e+01   1.4968914e+01  -5.5125835e+01   1.5475846e+01   1.5709457e+01   6.9333384e+01   4.8756011e+05
   4.4290000e+01  -4.8263234e+01   1.4969738e+01  -5.5127105e+01   1.5482611e+01   1.5709265e+01   6.9333408e+01   4.8759112e+05
   4.4300000e+01  -4.8267320e+01   1.4970562e+01  -5.5128374e+01   1.5489380e+01   1.5709073e+01   6.9333433e+01   4.8762197e+05
   4.4310000e+01  -4.8271406e+01   1.4971384e+01  -5.5129643e+01   1.5496150e+01   1.5708881e+01   6.9333457e+01   4.8765264e+05
   4.4320000e+01  -4.8275490e+01   1.4972207e+01  -5.5130912e+01   1.5502923e+01   1.5708689e+01   6.9333481e+01   4.8768314e+05
   4.4330000e+01  -4.8279572e+01   1.4973029e+01  -5.5132181e+01   1.5509698e+01   1.5708496e+01   6.9333506e+01   4.8771346e+05
   4.4340000e+01  -4.8283653e+01   1.4973850e+01  -5.5133449e+01   1.5516475e+01   1.5708304e+01   6.9333530e+01   4.8774361e+05
   4.4350000e+01  -4.8287732e+01   1.4974671e+01  -5.5134717e+01   1.5523255e+01   1.5708111e+01   6.9333554e+01   4.8777357e+05
   4.4360000e+01  -4.8291810e+01   1.4975491e+01  -5.5135985e+01   1.5530037e+01   1.5707919e+01   6.9333579e+01   4.8780335e+05
   4.4370000e+01  -4.8295887e+01   1.4976311e+01  -5.5137253e+01   1.5536821e+01   1.5707726e+01   6.9333603e+01   4.8783295e+05
   4.4380000e+01  -4.8299962e+01   1.4977131e+01  -5.5138520e+01   1.5543608e+01   1.5707533e+01   6.9333628e+01   4.8786235e+05
   4.4390000e+01  -4.8304035e+01   1.4977949e+01  -5.5139788e+01   1.5550397e+01   1.5707340e+01   6.9333652e+01   4.8789157e+05
   4.4400000e+01  -4.8308107e+01   1.4978768e+01  -5.5141055e+01   1.5557188e+01   1.5707147e+01   6.9333676e+01   4.8792059e+05
   4.4410000e+01  -4.8312177e+01   1.4979586e+01  -5.5142321e+01   1.5563982e+01   1.5706954e+01   6.9333701e+01   4.8794941e+05
   4.4420000e+01  -4.8316246e+01   1.4980403e+01  -5.5143588e+01   1.5570778e+01   1.5706761e+01   6.9333725e+01   4.8797803e+05
   4.4430000e+01  -4.8320313e+01   1.4981220e+01  -5.5144854e+01   1.5577576e+01   1.5706568e+01   6.9333750e+01   4.8800646e+05
   4.4440000e+01  -4.8324379e+01   1.4982037e+01  -5.5146120e+01   1.5584376e+01   1.5706374e+01   6.9333774e+01   4.8803467e+05
   4.4450000e+01  -4.8328444e+01   1.4982853e+01  -5.5147386e+01   1.5591179e+01   1.5706181e+01   6.9333799e+01   4.8806268e+05
   4.4460000e+01  -4.8332507e+01   1.4983668e+01  -5.5148651e+01   1.5597985e+01   1.5705987e+01   6.9333823e+01   4.8809049e+05
   4.4470000e+01  -4.8336568e+01   1.4984483e+01  -5.5149917e+01   1.5604792e+01   1.5705794e+01   6.9333848e+01   4.8811807e+05
   4.4480000e+01  -4.8340628e+01   1.4985298e+01  -5.5151182e+01   1.5611602e+01   1.5705600e+01   6.9333872e+01   4.8814545e+05
   4.4490000e+01  -4.8344686e+01   1.4986112e+01  -5.5152447e+01   1.5618415e+01   1.5705406e+01   6.9333897e+01   4.8817261e+05
   4.4500000e+01  -4.8348743e+01   1.4986925e+01  -5.5153711e+01   1.5625229e+01   1.5705212e+01   6.9333921e+01   4.8819954e+05
   4.4510000e+01  -4.8352798e+01   1.4987738e+01  -5.5154975e+01   1.5632046e+01   1.5705018e+01   6.9333946e+01   4.8822626e+05
   4.4520000e+01  -4.8356852e+01   1.4988551e+01  -5.5156239e+01   1.5638865e+01   1.5704824e+01   6.9333971e+01   4.8825274e+05
   4.4530000e+01  -4.8360905e+01   1.4989363e+01  -5.5157503e+01   1.5645687e+01   1.5704630e+01   6.9333995e+01   4.8827900e+05
   4.4540000e+01  -4.8364956e+01   1.4990174e+01  -5.5158767e+01   1.5652511e+01   1.5704435e+01   6.9334020e+01   4.8830503e+05
   4.4550000e+01  -4.8369005e+01   1.4990985e+01  -5.5160030e+01   1.5659337e+01   1.5704241e+01   6.9334044e+01   4.8833083e+05
   4.4560000e+01  -4.8373053e+01   1.4991796e+01  -5.5161293e+01   1.5666166e+01   1.5704046e+01   6.9334069e+01   4.8835639e+05
   4.4570000e+01  -4.8377099e+01   1.4992606e+01  -5.5162556e+01   1.5672997e+01   1.5703852e+01   6.9334094e+01   4.8838172e+05
   4.4580000e+01  -4.8381144e+01   1.4993416e+01  -5.5163819e+01   1.5679830e+01   1.5703657e+01   6.9334118e+01   4.8840683e+05
   4.4590000e+01  -4.8385188e+01   1.4994225e+01  -5.5165081e+01   1.5686666e+01   1.5703462e+01   6.9334143e+01   4.8843172e+05
   4.4600000e+01  -4.8389230e+01   1.4995033e+01  -5.5166343e+01   1.5693504e+01   1.5703267e+01   6.9334167e+01   4.8845641e+05
   4.4610000e+01  -4.8393270e+01   1.4995842e+01  -5.5167605e+01   1.5700345e+01   1.5703072e+01   6.9334192e+01   4.8848092e+05
   4.4620000e+01  -4.8397309e+01   1.4996649e+01  -5.5168867e+01   1.5707187e+01   1.5702877e+01   6.9334217e+01   4.8850525e+05
   4.4630000e+01  -4.8401346e+01   1.4997456e+01  -5.5170128e+01   1.5714033e+01   1.5702682e+01   6.9334242e+01   4.8852942e+05
   4.4640000e+01  -4.8405382e+01   1.4998263e+01  -5.5171389e+01   1.5720880e+01   1.5702487e+01   6.9334266e+01   4.8855344e+05
   4.4650000e+01  -4.8409417e+01   1.4999069e+01  -5.5172650e+01   1.5727730e+01   1.5702291e+01   6.9334291e+01   4.8857731e+05
   4.4660000e+01  -4.8413450e+01   1.4999875e+01  -5.5173911e+01   1.5734582e+01   1.5702096e+01   6.9334316e+01   4.8860106e+05
   4.4670000e+01  -4.8417481e+01   1.5000680e+01  -5.5175171e+01   1.5741437e+01   1.5701900e+01   6.9334340e+01   4.8862469e+05
   4.4680000e+01  -4.8421511e+01   1.5001485e+01  -5.5176431e+01   1.5748294e+01   1.5701705e+01   6.9334365e+01   4.8864822e+05
   4.4690000e+01  -4.8425540e+01   1.5002289e+01  -5.5177691e+01   1.5755153e+01   1.5701509e+01   6.9334390e+01   4.8867165e+05
   4.4700000e+01  -4.8429567e+01   1.5003093e+01  -5.5178951e+01   1.5762014e+01   1.5701313e+01   6.9334415e+01   4.8869501e+05
   4.4710000e+01  -4.8433592e+01   1.5003896e+01  -5.5180210e+01   1.5768878e+01   1.5701117e+01   6.9334439e+01   4.8871829e+05
   4.4720000e+01  -4.8437616e+01   1.5004699e+01  -5.5181469e+01   1.5775745e+01   1.5700921e+01   6.9334464e+01   4.8874152e+05
   4.4730000e+01  -4.8441639e+01   1.5005501e+01  -5.5182728e+01   1.5782614e+01   1.5700725e+01   6.9334489e+01   4.8876471e+05
   4.4740000e+01  -4.8445660e+01   1.5006303e+01  -5.5183987e+01   1.5789485e+01   1.5700529e+01   6.9334514e+01   4.8878786e+05
   4.4750000e+01  -4.8449679e+01   1.5007104e+01  -5.5185245e+01   1.5796358e+01   1.5700332e+01   6.9334539e+01   4.8881099e+05
   4.4760000e+01  -4.8453697e+01   1.5007905e+01  -5.5186503e+01   1.5803234e+01   1.5700136e+01   6.9334564e+01   4.8883410e+05
   4.4770000e+01  -4.8457714e+01   1.5008705e+01  -5.5187761e+01   1.5810112e+01   1.5699939e+01   6.9334588e+01   4.8885723e+05
   4.4780000e+01  -4.8461729e+01   1.5009505e+01  -5.5189019e+01   1.5816993e+01   1.5699743e+01   6.9334613e+01   4.8888036e+05
   4.4790000e+01  -4.8465742e+01   1.5010305e+01  -5.5190276e+01   1.5823876e+01   1.5699546e+01   6.9334638e+01   4.8890353e+05
   4.4800000e+01  -4.8469754e+01   1.5011103e+01  -5.5191533e+01   1.5830761e+01   1.5699349e+01   6.9334663e+01   4.8892673e+05
   4.4810000e+01  -4.8473765e+01   1.5011902e+01  -5.5192790e+01   1.5837649e+01   1.5699152e+01   6.9334688e+01   4.8894998e+05
   4.4820000e+01  -4.8477774e+01   1.5012700e+01  -5.5194047e+01   1.5844539e+01   1.5698955e+01   6.9334713e+01   4.8897329e+05
   4.4830000e+01  -4.8481782e+01   1.5013497e+01  -5.5195303e+01   1.5851431e+01   1.5698758e+01   6.9334738e+01   4.8899667e+05
   4.4840000e+01  -4.8485788e+01   1.5014294e+01  -5.5196559e+01   1.5858326e+01   1.5698561e+01   6.9334763e+01   4.8902014e+05
   4.4850000e+01  -4.8489792e+01   1.5015090e+01  -5.5197815e+01   1.5865223e+01   1.5698364e+01   6.9334788e+01   4.8904371e+05
   4.4860000e+01  -4.8493796e+01   1.5015886e+01  -5.5199071e+01   1.5872123e+01   1.5698166e+01   6.9334813e+01   4.8906739e+05
   4.4870000e+01  -4.8497797e+01   1.5016682e+01  -5.5200326e+01   1.5879025e+01   1.5697969e+01   6.9334838e+01   4.8909119e+05
   4.4880000e+01  -4.8501797e+01   1.5017477e+01  -5.5201581e+01   1.5885929e+01   1.5697771e+01   6.9334863e+01   4.8911512e+05
   4.4890000e+01  -4.8505796e+01   1.5018271e+01  -5.5202836e+01   1.5892836e+01   1.5697574e+01   6.9334888e+01   4.8913919e+05
   4.4900000e+01  -4.8509793e+01   1.5019065e+01  -5.5204091e+01   1.5899745e+01   1.5697376e+01   6.9334913e+01   4.8916343e+05
   4.4910000e+01  -4.8513789e+01   1.5019859e+01  -5.5205345e+01   1.5906656e+01   1.5697178e+01   6.9334938e+01   4.8918783e+05
   4.4920000e+01  -4.8517783e+01   1.5020652e+01  -5.5206600e+01   1.5913570e+01   1.5696980e+01   6.9334963e+01   4.8921241e+05
   4.4930000e+01  -4.8521776e+01   1.5021444e+01  -5.5207853e+01   1.5920486e+01   1.5696782e+01   6.9334988e+01   4.8923718e+05
   4.4940000e+01  -4.8525767e+01   1.5022236e+01  -5.5209107e+01   1.5927405e+01   1.5696584e+01   6.9335013e+01   4.8926216e+05
   4.4950000e+01  -4.8529757e+01   1.5023028e+01  -5.5210360e+01   1.5934326e+01   1.5696385e+01   6.9335038e+01   4.8928735e+05
   4.4960000e+01  -4.8533745e+01   1.5023819e+01  -5.5211614e+01   1.5941249e+01   1.5696187e+01   6.9335063e+01   4.8931277e+05
   4.4970000e+01  -4.8537732e+01   1.5024610e+01  -5.5212866e+01   1.5948175e+01   1.5695989e+01   6.9335088e+01   4.8933843e+05
   4.4980000e+01  -4.8541717e+01   1.5025400e+01  -5.5214119e+01   1.5955103e+01   1.5695790e+01   6.9335113e+01   4.8936434e+05
   4.4990000e+01  -4.8545701e+01   1.5026189e+01  -5.5215371e+01   1.5962034e+01   1.5695591e+01   6.9335138e+01   4.8939052e+05
   4.5000000e+01  -4.8549683e+01   1.5026979e+01  -5.5216624e+01   1.5968967e+01   1.5695393e+01   6.9335163e+01   4.8941697e+05
   4.5010000e+01  -4.8553664e+01   1.5027767e+01  -5.5217876e+01   1.5975902e+01   1.5695194e+01   6.9335189e+01   4.8944371e+05
   4.5020000e+01  -4.8557643e+01   1.5028555e+01  -5.5219127e+01   1.5982840e+01   1.5694995e+01   6.9335214e+01   4.8947074e+05
   4.5030000e+01  -4.8561621e+01   1.5029343e+01  -5.5220379e+01   1.5989780e+01   1.5694796e+01   6.9335239e+01   4.8949809e+05
   4.5040000e+01  -4.8565598e+01   1.5030130e+01  -5.5221630e+01   1.5996723e+01   1.5694597e+01   6.9335264e+01   4.8952576e+05
   4.5050000e+01  -4.8569573e+01   1.5030917e+01  -5.5222881e+01   1.6003668e+01   1.5694398e+01   6.9335289e+01   4.8955376e+05
   4.5060000e+01  -4.8573546e+01   1.5031703e+01  -5.5224131e+01   1.6010615e+01   1.5694198e+01   6.9335314e+01   4.8958211e+05
   4.5070000e+01  -4.8577518e+01   1.5032489e+01  -5.5225381e+01   1.6017565e+01   1.5693999e+01   6.9335340e+01   4.8961082e+05
   4.5080000e+01  -4.8581488e+01   1.5033274e+01  -5.5226632e+01   1.6024517e+01   1.5693799e+01   6.9335365e+01   4.8963990e+05
   4.5090000e+01  -4.8585457e+01   1.5034059e+01  -5.5227881e+01   1.6031472e+01   1.5693600e+01   6.9335390e+01   4.8966936e+05
   4.5100000e+01  -4.8589425e+01   1.5034843e+01  -5.5229131e+01   1.6038429e+01   1.5693400e+01   6.9335415e+01   4.8969922e+05
   4.5110000e+01  -4.8593391e+01   1.5035627e+01  -5.5230380e+01   1.6045388e+01   1.5693200e+01   6.9335441e+01   4.8972948e+05
   4.5120000e+01  -4.8597355e+01   1.5036411e+01  -5.5231629e+01   1.6052350e+01   1.5693000e+01   6.9335466e+01   4.8976015e+05
   4.5130000e+01  -4.8601318e+01   1.5037193e+01  -5.5232878e+01   1.6059314e+01   1.5692800e+01   6.9335491e+01   4.8979126e+05
   4.5140000e+01  -4.8605280e+01   1.5037976e+01  -5.5234127e+01   1.6066281e+01   1.5692600e+01   6.9335516e+01   4.8982281e+05
   4.5150000e+01  -4.8609240e+01   1.5038758e+01  -5.5235375e+01   1.6073250e+01   1.5692400e+01   6.9335542e+01   4.8985481e+05
   4.5160000e+01  -4.8613199e+01   1.5039539e+01  -5.5236623e+01   1.6080221e+01   1.5692200e+01   6.9335567e+01   4.8988728e+05
   4.5170000e+01  -4.8617156e+01   1.5040320e+01  -5.5237871e+01   1.6087195e+01   1.5691999e+01   6.9335592e+01   4.8992022e+05
   4.5180000e+01  -4.8621111e+01   1.5041100e+01  -5.5239119e+01   1.6094172e+01   1.5691799e+01   6.9335618e+01   4.8995365e+05
   4.5190000e+01  -4.8625065e+01   1.5041880e+01  -5.5240366e+01   1.6101150e+01   1.5691598e+01   6.9335643e+01   4.8998758e+05
   4.5200000e+01  -4.8629018e+01   1.5042660e+01  -5.5241613e+01   1.6108132e+01   1.5691398e+01   6.9335669e+01   4.9002197e+05
   4.5210000e+01  -4.8632969e+01   1.5043439e+01  -5.5242860e+01   1.6115115e+01   1.5691197e+01   6.9335694e+01   4.9005680e+05
   4.5220000e+01  -4.8636919e+01   1.5044217e+01  -5.5244106e+01   1.6122101e+01   1.5690996e+01   6.9335719e+01   4.9009203e+05
   4.5230000e+01  -4.8640867e+01   1.5044995e+01  -5.5245353e+01   1.6129089e+01   1.5690795e+01   6.9335745e+01   4.9012761e+05
   4.5240000e+01  -4.8644814e+01   1.5045773e+01  -5.5246599e+01   1.6136080e+01   1.5690594e+01   6.9335770e+01   4.9016350e+05
   4.5250000e+01  -4.8648759e+01   1.5046550e+01  -5.5247844e+01   1.6143073e+01   1.5690393e+01   6.9335796e+01   4.9019967e+05
   4.5260000e+01  -4.8652703e+01   1.5047326e+01  -5.5249090e+01   1.6150069e+01   1.5690192e+01   6.9335821e+01   4.9023609e+05
   4.5270000e+01  -4.8656645e+01   1.5048102e+01  -5.5250335e+01   1.6157067e+01   1.5689990e+01   6.9335847e+01   4.9027270e+05
   4.5280000e+01  -4.8660586e+01   1.5048878e+01  -5.5251580e+01   1.6164068e+01   1.5689789e+01   6.9335872e+01   4.9030948e+05
   4.5290000e+01  -4.8664526e+01   1.5049653e+01  -5.5252825e+01   1.6171071e+01   1.5689587e+01   6.9335898e+01   4.9034638e+05
   4.5300000e+01  -4.8668464e+01   1.5050428e+01  -5.5254069e+01   1.6178076e+01   1.5689386e+01   6.9335923e+01   4.9038337e+05
   4.5310000e+01  -4.8672400e+01   1.5051202e+01  -5.5255314e+01   1.6185084e+01   1.5689184e+01   6.9335949e+01   4.9042041e+05
   4.5320000e+01  -4.8676335e+01   1.5051976e+01  -5.5256558e+01   1.6192094e+01   1.5688982e+01   6.9335974e+01   4.9045746e+05
   4.5330000e+01  -4.8680268e+01   1.5052749e+01  -5.5257801e+01   1.6199107e+01   1.5688780e+01   6.9336000e+01   4.9049448e+05
   4.5340000e+01  -4.8684200e+01   1.5053522e+01  -5.5259045e+01   1.6206122e+01   1.5688578e+01   6.9336025e+01   4.9053143e+05
   4.5350000e+01  -4.8688131e+01   1.5054294e+01  -5.5260288e+01   1.6213140e+01   1.5688376e+01   6.9336051e+01   4.9056828e+05
   4.5360000e+01  -4.8692060e+01   1.5055065e+01  -5.5261531e+01   1.6220160e+01   1.5688174e+01   6.9336076e+01   4.9060498e+05
   4.5370000e+01  -4.8695987e+01   1.5055837e+01  -5.5262774e+01   1.6227182e+01   1.5687971e+01   6.9336102e+01   4.9064150e+05
   4.5380000e+01  -4.8699914e+01   1.5056608e+01  -5.5264016e+01   1.6234207e+01   1.5687769e+01   6.9336128e+01   4.9067780e+05
   4.5390000e+01  -4.8703838e+01   1.5057378e+01  -5.5265258e+01   1.6241234e+01   1.5687566e+01   6.9336153e+01   4.9071385e+05
   4.5400000e+01  -4.8707761e+01   1.5058148e+01  -5.5266500e+01   1.6248264e+01   1.5687364e+01   6.9336179e+01   4.9074959e+05
   4.5410000e+01  -4.8711683e+01   1.5058917e+01  -5.5267742e+01   1.6255296e+01   1.5687161e+01   6.9336204e+01   4.9078500e+05
   4.5420000e+01  -4.8715603e+01   1.5059686e+01  -5.5268983e+01   1.6262331e+01   1.5686958e+01   6.9336230e+01   4.9082003e+05
   4.5430000e+01  -4.8719522e+01   1.5060454e+01  -5.5270224e+01   1.6269368e+01   1.5686755e+01   6.9336256e+01   4.9085465e+05
   4.5440000e+01  -4.8723439e+01   1.5061222e+01  -5.5271465e+01   1.6276407e+01   1.5686552e+01   6.9336281e+01   4.9088883e+05
   4.5450000e+01  -4.8727355e+01   1.5061990e+01  -5.5272706e+01   1.6283449e+01   1.5686349e+01   6.9336307e+01   4.9092251e+05
   4.5460000e+01  -4.8731269e+01   1.5062756e+01  -5.5273946e+01   1.6290494e+01   1.5686146e+01   6.9336333e+01   4.9095566e+05
   4.5470000e+01  -4.8735182e+01   1.5063523e+01  -5.5275186e+01   1.6297541e+01   1.5685942e+01   6.9336359e+01   4.9098825e+05
   4.5480000e+01  -4.8739093e+01   1.5064289e+01  -5.5276426e+01   1.6304590e+01   1.5685739e+01   6.9336384e+01   4.9102023e+05
   4.5490000e+01  -4.8743003e+01   1.5065054e+01  -5.5277666e+01   1.6311642e+01   1.5685536e+01   6.9336410e+01   4.9105157e+05
   4.5500000e+01  -4.8746912e+01   1.5065819e+01  -5.5278905e+01   1.6318696e+01   1.5685332e+01   6.9336436e+01   4.9108223e+05
   4.5510000e+01  -4.8750818e+01   1.5066584e+01  -5.5280144e+01   1.6325753e+01   1.5685128e+01   6.9336462e+01   4.9111218e+05
   4.5520000e+01  -4.8754724e+01   1.5067348e+01  -5.5281383e+01   1.6332812e+01   1.5684924e+01   6.9336487e+01   4.9114136e+05
   4.5530000e+01  -4.8758628e+01   1.5068112e+01  -5.5282621e+01   1.6339874e+01   1.5684721e+01   6.9336513e+01   4.9116974e+05
   4.5540000e+01  -4.8762530e+01   1.5068875e+01  -5.5283860e+01   1.6346938e+01   1.5684516e+01   6.9336539e+01   4.9119730e+05
   4.5550000e+01  -4.8766432e+01   1.5069637e+01  -5.5285098e+01   1.6354004e+01   1.5684312e+01   6.9336565e+01   4.9122397e+05
   4.5560000e+01  -4.8770331e+01   1.5070399e+01  -5.5286335e+01   1.6361073e+01   1.5684108e+01   6.9336591e+01   4.9124974e+05
   4.5570000e+01  -4.8774229e+01   1.5071161e+01  -5.5287573e+01   1.6368145e+01   1.5683904e+01   6.9336616e+01   4.9127456e+05
   4.5580000e+01  -4.8778126e+01   1.5071922e+01  -5.5288810e+01   1.6375219e+01   1.5683699e+01   6.9336642e+01   4.9129839e+05
   4.5590000e+01  -4.8782021e+01   1.5072683e+01  -5.5290047e+01   1.6382295e+01   1.5683495e+01   6.9336668e+01   4.9132119e+05
   4.5600000e+01  -4.8785915e+01   1.5073443e+01  -5.5291284e+01   1.6389374e+01   1.5683290e+01   6.9336694e+01   4.9134293e+05
   4.5610000e+01  -4.8789807e+01   1.5074203e+01  -5.5292520e+01   1.6396455e+01   1.5683086e+01   6.9336720e+01   4.9136356e+05
   4.5620000e+01  -4.8793698e+01   1.5074962e+01  -5.5293756e+01   1.6403539e+01   1.5682881e+01   6.9336746e+01   4.9138305e+05
   4.5630000e+01  -4.8797587e+01   1.5075721e+01  -5.5294992e+01   1.6410625e+01   1.5682676e+01   6.9336772e+01   4.9140136e+05
   4.5640000e+01  -4.8801475e+01   1.5076479e+01  -5.5296228e+01   1.6417714e+01   1.5682471e+01   6.9336798e+01   4.9141846e+05
   4.5650000e+01  -4.8805361e+01   1.5077237e+01  -5.5297463e+01   1.6424805e+01   1.5682266e+01   6.9336824e+01   4.9143429e+05
   4.5660000e+01  -4.8809246e+01   1.5077994e+01  -5.5298698e+01   1.6431899e+01   1.5682061e+01   6.9336850e+01   4.9144884e+05
   4.5670000e+01  -4.8813129e+01   1.5078751e+01  -5.5299933e+01   1.6438995e+01   1.5681855e+01   6.9336876e+01   4.9146204e+05
   4.5680000e+01  -4.8817011e+01   1.5079508e+01  -5.5301167e+01   1.6446094e+01   1.5681650e+01   6.9336902e+01   4.9147388e+05
   4.5690000e+01  -4.8820892e+01   1.5080264e+01  -5.5302402e+01   1.6453195e+01   1.5681444e+01   6.9336927e+01   4.9148430e+05
   4.5700000e+01  -4.8824771e+01   1.5081019e+01  -5.5303636e+01   1.6460299e+01   1.5681239e+01   6.9336953e+01   4.9149328e+05
   4.5710000e+01  -4.8828649e+01   1.5081774e+01  -5.5304870e+01   1.6467405e+01   1.5681033e+01   6.9336980e+01   4.9150077e+05
   4.5720000e+01  -4.8832525e+01   1.5082529e+01  -5.5306103e+01   1.6474514e+01   1.5680827e+01   6.9337006e+01   4.9150673e+05
   4.5730000e+01  -4.8836399e+01   1.5083283e+01  -5.5307336e+01   1.6481625e+01   1.5680621e+01   6.9337032e+01   4.9151113e+05
   4.5740000e+01  -4.8840272e+01   1.5084036e+01  -5.5308569e+01   1.6488738e+01   1.5680415e+01   6.9337058e+01   4.9151393e+05
   4.5750000e+01  -4.8844144e+01   1.5084789e+01  -5.5309802e+01   1.6495854e+01   1.5680209e+01   6.9337084e+01   4.9151508e+05
   4.5760000e+01  -4.8848014e+01   1.5085542e+01  -5.5311034e+01   1.6502973e+01   1.5680003e+01   6.9337110e+01   4.9151456e+05
   4.5770000e+01  -4.8851883e+01   1.5086294e+01  -5.5312267e+01   1.6510094e+01   1.5679797e+01   6.9337136e+01   4.9151232e+05
   4.5780000e+01  -4.8855750e+01   1.5087045e+01  -5.5313499e+01   1.6517217e+01   1.5679590e+01   6.9337162e+01   4.9150832e+05
   4.5790000e+01  -4.8859616e+01   1.5087797e+01  -5.5314730e+01   1.6524343e+01   1.5679384e+01   6.9337188e+01   4.9150253e+05
   4.5800000e+01  -4.8863481e+01   1.5088547e+01  -5.5315962e+01   1.6531472e+01   1.5679177e+01   6.9337214e+01   4.9149491e+05
   4.5810000e+01  -4.8867344e+01   1.5089297e+01  -5.5317193e+01   1.6538603e+01   1.5678971e+01   6.9337240e+01   4.9148542e+05
   4.5820000e+01  -4.8871205e+01   1.5090047e+01  -5.5318424e+01   1.6545736e+01   1.5678764e+01   6.9337266e+01   4.9147405e+05
   4.5830000e+01  -4.8875065e+01   1.5090796e+01  -5.5319654e+01   1.6552872e+01   1.5678557e+01   6.9337293e+01   4.9146083e+05
   4.5840000e+01  -4.8878923e+01   1.5091545e+01  -5.5320884e+01   1.6560011e+01   1.5678350e+01   6.9337319e+01   4.9144580e+05
