t[s]	emp[N]	Ixx[kgm2]	Iyy[kgm2]	Izz[kgm2]	massa[kg]	Xcg[m]	altitude[km]	long[deg]	gdLat[deg]	DLR_pitch[deg]	DLR_yaw[deg]	DLR_roll[deg]
26.430000000	414764.470058129	3242.390637396	63746.023789706	63746.023789706	10864.682795190	-7.776833651	7.085304738	-44.357718071	-2.307454336	11.901052460	9.139829047	-50.542559904
26.440000000	414795.493415094	3242.030185731	63741.319225071	63741.319225071	10863.036655412	-7.776713941	7.090271583	-44.357708981	-2.307446624	11.903487191	9.141210629	-50.542465565
26.450000000	414826.584300364	3241.669613457	63736.614650632	63736.614650632	10861.390454277	-7.776594236	7.095240207	-44.357699885	-2.307438908	11.905921643	9.142591696	-50.542370922
26.460000000	414857.743101133	3241.308916478	63731.910141690	63731.910141690	10859.744192026	-7.776474536	7.100210613	-44.357690783	-2.307431188	11.908355817	9.143972247	-50.542275975
26.470000000	414888.970204595	3240.948090698	63727.205773548	63727.205773548	10858.097868896	-7.776354840	7.105182801	-44.357681677	-2.307423464	11.910789712	9.145352282	-50.542180722
26.480000000	414920.265997942	3240.587132020	63722.501621506	63722.501621506	10856.451485126	-7.776235147	7.110156772	-44.357672565	-2.307415735	11.913223328	9.146731801	-50.542085163
26.490000000	414951.630868367	3240.226036351	63717.797760868	63717.797760868	10854.805040955	-7.776115457	7.115132526	-44.357663448	-2.307408002	11.915656666	9.148110803	-50.541989297
26.500000000	414983.065203066	3239.864799593	63713.094266934	63713.094266934	10853.158536621	-7.775995769	7.120110064	-44.357654326	-2.307400264	11.918089727	9.149489290	-50.541893124
26.510000000	415014.569389229	3239.503417650	63708.391215008	63708.391215008	10851.511972363	-7.775876082	7.125089387	-44.357645198	-2.307392523	11.920522510	9.150867260	-50.541796643
26.520000000	415046.143814052	3239.141886429	63703.688680390	63703.688680390	10849.865348419	-7.775756396	7.130070496	-44.357636065	-2.307384777	11.922955015	9.152244713	-50.541699853
26.530000000	415077.788864727	3238.780201831	63698.986738382	63698.986738382	10848.218665028	-7.775636710	7.135053392	-44.357626927	-2.307377026	11.925387243	9.153621649	-50.541602754
26.540000000	415109.504928447	3238.418359763	63694.285464288	63694.285464288	10846.571922429	-7.775517024	7.140038075	-44.357617783	-2.307369272	11.927819194	9.154998069	-50.541505345
26.550000000	415141.292392406	3238.056356128	63689.584933407	63689.584933407	10844.925120860	-7.775397336	7.145024546	-44.357608635	-2.307361513	11.930250869	9.156373971	-50.541407625
26.560000000	415173.151643798	3237.694186830	63684.885221043	63684.885221043	10843.278260560	-7.775277646	7.150012807	-44.357599480	-2.307353750	11.932682267	9.157749357	-50.541309593
26.570000000	415205.083069815	3237.331847774	63680.186402498	63680.186402498	10841.631341767	-7.775157954	7.155002857	-44.357590321	-2.307345983	11.935113388	9.159124225	-50.541211250
26.580000000	415237.087057652	3236.969334863	63675.488553073	63675.488553073	10839.984364720	-7.775038259	7.159994697	-44.357581156	-2.307338211	11.937544233	9.160498576	-50.541112593
26.590000000	415269.163994500	3236.606644003	63670.791748069	63670.791748069	10838.337329657	-7.774918560	7.164988329	-44.357571985	-2.307330435	11.939974803	9.161872409	-50.541013624
26.600000000	415301.314267554	3236.243771098	63666.096062790	63666.096062790	10836.690236818	-7.774798857	7.169983754	-44.357562809	-2.307322655	11.942405097	9.163245725	-50.540914340
26.610000000	415333.538264007	3235.880712051	63661.401572537	63661.401572537	10835.043086440	-7.774679148	7.174980971	-44.357553628	-2.307314871	11.944835115	9.164618522	-50.540814741
26.620000000	415365.836371053	3235.517462767	63656.708352611	63656.708352611	10833.395878762	-7.774559434	7.179979982	-44.357544441	-2.307307082	11.947264858	9.165990802	-50.540714827
26.630000000	415398.208975884	3235.154019151	63652.016478316	63652.016478316	10831.748614024	-7.774439713	7.184980787	-44.357535249	-2.307299289	11.949694326	9.167362564	-50.540614597
26.640000000	415430.656465693	3234.790377106	63647.326024952	63647.326024952	10830.101292462	-7.774319985	7.189983388	-44.357526052	-2.307291492	11.952123519	9.168733808	-50.540514051
26.650000000	415463.179128013	3234.426533161	63642.637057979	63642.637057979	10828.453914305	-7.774200250	7.194987785	-44.357516849	-2.307283690	11.954552438	9.170104533	-50.540413187
26.660000000	415495.776687210	3234.062487367	63637.949587244	63637.949587244	10826.806479712	-7.774080507	7.199993979	-44.357507640	-2.307275884	11.956981081	9.171474740	-50.540312005
26.670000000	415528.448670046	3233.698241014	63633.263603077	63633.263603077	10825.158988818	-7.773960756	7.205001971	-44.357498426	-2.307268074	11.959409449	9.172844428	-50.540210508
26.680000000	415561.194603068	3233.333795391	63628.579095789	63628.579095789	10823.511441759	-7.773840998	7.210011762	-44.357489207	-2.307260259	11.961837541	9.174213597	-50.540108694
26.690000000	415594.014012825	3232.969151788	63623.896055689	63623.896055689	10821.863838673	-7.773721232	7.215023353	-44.357479982	-2.307252440	11.964265355	9.175582247	-50.540006564
26.700000000	415626.906425863	3232.604311496	63619.214473088	63619.214473088	10820.216179693	-7.773601458	7.220036744	-44.357470751	-2.307244617	11.966692892	9.176950377	-50.539904119
26.710000000	415659.871368730	3232.239275805	63614.534338296	63614.534338296	10818.568464957	-7.773481676	7.225051936	-44.357461516	-2.307236789	11.969120151	9.178317987	-50.539801360
26.720000000	415692.908367974	3231.874046004	63609.855641624	63609.855641624	10816.920694601	-7.773361887	7.230068931	-44.357452275	-2.307228957	11.971547130	9.179685077	-50.539698286
26.730000000	415726.016950141	3231.508623384	63605.178373380	63605.178373380	10815.272868760	-7.773242090	7.235087729	-44.357443028	-2.307221121	11.973973831	9.181051647	-50.539594899
26.740000000	415759.196641780	3231.143009234	63600.502523876	63600.502523876	10813.624987570	-7.773122286	7.240108331	-44.357433777	-2.307213281	11.976400251	9.182417696	-50.539491198
26.750000000	415792.446969438	3230.777204845	63595.828083422	63595.828083422	10811.977051168	-7.773002474	7.245130738	-44.357424519	-2.307205436	11.978826390	9.183783223	-50.539387185
26.760000000	415825.767459663	3230.411211507	63591.155042327	63591.155042327	10810.329059688	-7.772882654	7.250154951	-44.357415257	-2.307197587	11.981252249	9.185148230	-50.539282859
26.770000000	415859.157639001	3230.045030510	63586.483390902	63586.483390902	10808.681013268	-7.772762826	7.255180971	-44.357405989	-2.307189733	11.983677825	9.186512715	-50.539178221
26.780000000	415892.617034001	3229.678663143	63581.813119457	63581.813119457	10807.032912043	-7.772642991	7.260208799	-44.357396716	-2.307181875	11.986103118	9.187876678	-50.539073272
26.790000000	415926.145171209	3229.312110697	63577.144218302	63577.144218302	10805.384756149	-7.772523148	7.265238435	-44.357387438	-2.307174013	11.988528128	9.189240119	-50.538968012
26.800000000	415959.741577174	3228.945374462	63572.476677748	63572.476677748	10803.736545723	-7.772403298	7.270269880	-44.357378154	-2.307166147	11.990952855	9.190603038	-50.538862442
26.810000000	415993.405778443	3228.578455729	63567.810488103	63567.810488103	10802.088280899	-7.772283440	7.275303136	-44.357368865	-2.307158276	11.993377297	9.191965434	-50.538756562
26.820000000	416027.137301563	3228.211355786	63563.145639680	63563.145639680	10800.439961814	-7.772163574	7.280338203	-44.357359571	-2.307150401	11.995801454	9.193327308	-50.538650372
26.830000000	416060.935673082	3227.844075924	63558.482122787	63558.482122787	10798.791588604	-7.772043701	7.285375082	-44.357350272	-2.307142522	11.998225325	9.194688658	-50.538543873
26.840000000	416094.800419547	3227.476617433	63553.819927735	63553.819927735	10797.143161404	-7.771923820	7.290413774	-44.357340967	-2.307134638	12.000648910	9.196049485	-50.538437066
26.850000000	416128.731067506	3227.108981603	63549.159044834	63549.159044834	10795.494680352	-7.771803931	7.295454280	-44.357331657	-2.307126750	12.003072207	9.197409788	-50.538329951
26.860000000	416162.727143506	3226.741169724	63544.499464394	63544.499464394	10793.846145582	-7.771684035	7.300496601	-44.357322342	-2.307118858	12.005495218	9.198769567	-50.538222528
26.870000000	416196.788174094	3226.373183087	63539.841176725	63539.841176725	10792.197557231	-7.771564132	7.305540737	-44.357313022	-2.307110961	12.007917939	9.200128821	-50.538114798
26.880000000	416230.913685819	3226.005022981	63535.184172138	63535.184172138	10790.548915435	-7.771444221	7.310586690	-44.357303697	-2.307103060	12.010340373	9.201487552	-50.538006761
26.890000000	416265.103205228	3225.636690696	63530.528440942	63530.528440942	10788.900220329	-7.771324302	7.315634461	-44.357294366	-2.307095154	12.012762516	9.202845757	-50.537898419
26.900000000	416299.356258868	3225.268187522	63525.873973448	63525.873973448	10787.251472050	-7.771204375	7.320684049	-44.357285031	-2.307087245	12.015184370	9.204203438	-50.537789770
26.910000000	416333.672373286	3224.899514750	63521.220759966	63521.220759966	10785.602670733	-7.771084442	7.325735457	-44.357275690	-2.307079331	12.017605932	9.205560593	-50.537680817
26.920000000	416368.051075031	3224.530673669	63516.568790805	63516.568790805	10783.953816515	-7.770964500	7.330788685	-44.357266344	-2.307071412	12.020027204	9.206917222	-50.537571558
26.930000000	416402.491890649	3224.161665569	63511.918056277	63511.918056277	10782.304909531	-7.770844551	7.335843734	-44.357256993	-2.307063490	12.022448183	9.208273326	-50.537461996
26.940000000	416436.994346689	3223.792491741	63507.268546691	63507.268546691	10780.655949918	-7.770724595	7.340900605	-44.357247637	-2.307055563	12.024868870	9.209628903	-50.537352129
26.950000000	416471.557969696	3223.423153475	63502.620252358	63502.620252358	10779.006937811	-7.770604631	7.345959298	-44.357238276	-2.307047631	12.027289264	9.210983954	-50.537241960
26.960000000	416506.182286220	3223.053652060	63497.973163587	63497.973163587	10777.357873346	-7.770484659	7.351019815	-44.357228910	-2.307039696	12.029709363	9.212338478	-50.537131487
26.970000000	416540.866822808	3222.683988786	63493.327270688	63493.327270688	10775.708756660	-7.770364680	7.356082157	-44.357219539	-2.307031756	12.032129169	9.213692475	-50.537020713
26.980000000	416575.611106006	3222.314164944	63488.682563973	63488.682563973	10774.059587887	-7.770244694	7.361146324	-44.357210163	-2.307023811	12.034548679	9.215045945	-50.536909636
26.990000000	416610.414662363	3221.944181824	63484.039033751	63484.039033751	10772.410367165	-7.770124700	7.366212317	-44.357200781	-2.307015862	12.036967893	9.216398888	-50.536798258
27.000000000	416645.277018426	3221.574040716	63479.396670331	63479.396670331	10770.761094629	-7.770004698	7.371280138	-44.357191395	-2.307007909	12.039386812	9.217751303	-50.536686579
27.010000000	416680.197700742	3221.203742909	63474.755464025	63474.755464025	10769.111770415	-7.769884689	7.376349787	-44.357182004	-2.306999952	12.041805433	9.219103189	-50.536574600
27.020000000	416715.176235860	3220.833289695	63470.115405142	63470.115405142	10767.462394659	-7.769764673	7.381421264	-44.357172608	-2.306991990	12.044223756	9.220454547	-50.536462320
27.030000000	416750.212150325	3220.462682362	63465.476483993	63465.476483993	10765.812967497	-7.769644649	7.386494572	-44.357163207	-2.306984024	12.046641782	9.221805377	-50.536349741
27.040000000	416785.304970687	3220.091922200	63460.838690888	63460.838690888	10764.163489064	-7.769524618	7.391569710	-44.357153800	-2.306976053	12.049059508	9.223155678	-50.536236864
27.050000000	416820.454223492	3219.721010501	63456.202016136	63456.202016136	10762.513959498	-7.769404579	7.396646679	-44.357144389	-2.306968079	12.051476935	9.224505449	-50.536123687
27.060000000	416855.659435288	3219.349948554	63451.566450048	63451.566450048	10760.864378933	-7.769284533	7.401725482	-44.357134973	-2.306960100	12.053894062	9.225854691	-50.536010213
27.070000000	416890.920132622	3218.978737649	63446.931982934	63446.931982934	10759.214747507	-7.769164479	7.406806117	-44.357125553	-2.306952116	12.056310889	9.227203404	-50.535896441
27.080000000	416926.235842042	3218.607379076	63442.298605105	63442.298605105	10757.565065353	-7.769044418	7.411888587	-44.357116127	-2.306944128	12.058727413	9.228551586	-50.535782371
27.090000000	416961.606090095	3218.235874124	63437.666306870	63437.666306870	10755.915332610	-7.768924349	7.416972892	-44.357106696	-2.306936136	12.061143636	9.229899238	-50.535668006
27.100000000	416997.030403330	3217.864224086	63433.035078540	63433.035078540	10754.265549412	-7.768804273	7.422059033	-44.357097261	-2.306928139	12.063559557	9.231246359	-50.535553344
27.110000000	417032.508308292	3217.492430249	63428.404910424	63428.404910424	10752.615715896	-7.768684190	7.427147011	-44.357087820	-2.306920138	12.065975174	9.232592950	-50.535438386
27.120000000	417068.039331530	3217.120493904	63423.775792833	63423.775792833	10750.965832197	-7.768564099	7.432236827	-44.357078375	-2.306912133	12.068390487	9.233939010	-50.535323133
27.130000000	417103.622999591	3216.748416342	63419.147716077	63419.147716077	10749.315898452	-7.768444001	7.437328482	-44.357068925	-2.306904123	12.070805496	9.235284538	-50.535207586
27.140000000	417139.258839024	3216.376198852	63414.520670466	63414.520670466	10747.665914796	-7.768323896	7.442421976	-44.357059470	-2.306896109	12.073220200	9.236629534	-50.535091744
27.150000000	417174.946376374	3216.003842724	63409.894646310	63409.894646310	10746.015881366	-7.768203783	7.447517311	-44.357050011	-2.306888091	12.075634599	9.237973999	-50.534975608
27.160000000	417210.685138190	3215.631349249	63405.269633920	63405.269633920	10744.365798297	-7.768083662	7.452614487	-44.357040547	-2.306880068	12.078048690	9.239317931	-50.534859179
27.170000000	417246.474651019	3215.258719716	63400.645623605	63400.645623605	10742.715665725	-7.767963535	7.457713505	-44.357031077	-2.306872041	12.080462475	9.240661331	-50.534742457
27.180000000	417282.314441409	3214.885955415	63396.022605676	63396.022605676	10741.065483787	-7.767843400	7.462814367	-44.357021603	-2.306864010	12.082875953	9.242004198	-50.534625443
27.190000000	417318.204035906	3214.513057637	63391.400570443	63391.400570443	10739.415252618	-7.767723258	7.467917072	-44.357012125	-2.306855974	12.085289122	9.243346532	-50.534508137
27.200000000	417354.142961060	3214.140027672	63386.779508215	63386.779508215	10737.764972353	-7.767603108	7.473021623	-44.357002641	-2.306847934	12.087701982	9.244688333	-50.534390540
27.210000000	417390.130743416	3213.766866809	63382.159409304	63382.159409304	10736.114643130	-7.767482951	7.478128019	-44.356993153	-2.306839889	12.090114533	9.246029600	-50.534272651
27.220000000	417426.166909524	3213.393576338	63377.540264019	63377.540264019	10734.464265084	-7.767362787	7.483236262	-44.356983661	-2.306831840	12.092526774	9.247370334	-50.534154472
27.230000000	417462.250985929	3213.020157551	63372.922062670	63372.922062670	10732.813838352	-7.767242615	7.488346352	-44.356974163	-2.306823787	12.094938705	9.248710533	-50.534036004
27.240000000	417498.382499179	3212.646611736	63368.304795568	63368.304795568	10731.163363068	-7.767122436	7.493458291	-44.356964661	-2.306815730	12.097350324	9.250050198	-50.533917245
27.250000000	417534.560975823	3212.272940184	63363.688453023	63363.688453023	10729.512839369	-7.767002250	7.498572080	-44.356955154	-2.306807668	12.099761631	9.251389328	-50.533798198
27.260000000	417570.785942407	3211.899144184	63359.073025344	63359.073025344	10727.862267390	-7.766882056	7.503687718	-44.356945643	-2.306799601	12.102172625	9.252727923	-50.533678862
27.270000000	417607.056925479	3211.525225028	63354.458502842	63354.458502842	10726.211647269	-7.766761855	7.508805208	-44.356936127	-2.306791530	12.104583307	9.254065983	-50.533559238
